,hawkish,dovish
2004-03-01,0.013016788734164965,0.13548544431568404
2004-04-01,0.015292937907939747,0.1354439315615004
2004-05-01,0.011266264616635132,0.13026150478484888
2004-06-01,0.026461757422236373,0.06675594559071024
2004-07-01,0.008446759511550944,0.09654821807021231
2004-08-01,0.0012602664458019532,0.11262974700170854
2004-09-01,0.00013596398803763482,0.10730687562023539
2004-10-01,0.00013558458429261102,0.11393175578774907
2004-11-01,0.0003208810755678261,0.12383528596206181
2004-12-01,0.0001952009080425975,0.14664083378600418
2005-01-01,0.00019456671692832063,0.13960504348994848
2005-02-01,0.0007759244052337343,0.15400916636501755
2005-03-01,0.005105909751822442,0.14598414466897525
2005-04-01,0.0032588244696432215,0.14548749357870344
2005-05-01,0.004224751146798695,0.1301188697432257
2005-06-01,0.0059826882937978375,0.1308380800566313
2005-07-01,0.005753073461768099,0.11912285819378975
2005-08-01,0.005806733870936414,0.12806961948464304
2005-09-01,0.008954616569528406,0.12641157155875316
2005-10-01,0.008926061368299902,0.1335518287032655
2005-11-01,0.0053437981331200925,0.07221446771126358
2005-12-01,0.0062243541724005275,0.06896883067549779
2006-01-01,0.013585870428490182,0.00013578105518933733
2006-02-01,0.011170922652180323,0.0002870254720475191
2006-03-01,0.010879387430711094,0.0025128049033398708
2006-04-01,0.011125306855324727,0.00021799572000344268
2006-05-01,0.011485316503358973,0.00014671200999115917
2006-06-01,0.011166074937170867,0.0007701222994202943
2006-07-01,0.008143291552505249,0.00131828797178474
2006-08-01,0.009857245452491377,0.001331745572184293
2006-09-01,0.009900988771900146,0.002301781552653675
2006-10-01,0.010655600188558167,0.0022201047632468764
2006-11-01,0.011665338904889966,0.0006683365178438387
2006-12-01,0.01236279780323534,0.00657754771393032
2007-01-01,0.009358408986689902,0.08418599652293231
2007-02-01,0.017037108955448434,0.1265779633222017
2007-03-01,0.05034047668640981,0.037389331897868056
2007-04-01,0.02229783674898256,0.03565239082091237
2007-05-01,0.009082066070593278,0.03922019079970612
2007-06-01,0.020552664887536553,0.002728680756644425
2007-07-01,0.005971607129863219,0.01952292516064452
2007-08-01,0.000796710836673883,0.04686430733606163
2007-09-01,0.00047690548947260135,0.0446621349205013
2007-10-01,0.0013849690877574183,0.05647140841720009
2007-11-01,1.6205878312835095e-05,0.061504015847934475
2007-12-01,5.755278649236499e-06,0.06578493598645489
2008-01-01,1.896189627601776e-05,0.04285113311830056
2008-02-01,0.00019560213662696136,0.04353581755148879
2008-03-01,0.007658802453491424,0.043158521697204404
2008-04-01,0.009456958530212143,0.04285051219670833
2008-05-01,0.009250720451171224,0.04255432196774559
2008-06-01,0.009405360570680216,0.04195989371253381
2008-07-01,0.010917433271126858,0.04800987485384438
2008-08-01,0.010873621960635193,0.047904132262646386
2008-09-01,0.014615633387508332,0.039724959038231866
2008-10-01,0.05759250742154951,0.02323770882246556
2008-11-01,0.03424069801831866,0.018854562120913965
2008-12-01,0.030597309499117067,0.018337584325799152
2009-01-01,0.03826488303088565,0.018711912612734517
2009-02-01,0.03582279875950421,0.011442799702546792
2009-03-01,0.03288680571169889,0.017303276864456214
2009-04-01,0.03295304924858301,0.02036701465497745
2009-05-01,0.03093206990466126,0.015644219798350095
2009-06-01,0.030415868125722275,0.012471780355841117
2009-07-01,0.015640478924471103,0.014302783228356425
2009-08-01,0.02454968838948057,0.012871021589328138
2009-09-01,0.023260527212080495,0.009869704255949853
2009-10-01,0.010675012956544983,0.01030917333918382
2009-11-01,0.010978850016502895,0.010180471123046297
2009-12-01,0.012459761809409678,0.0030566377166968356
2010-01-01,0.012044398302301368,0.0003562698039776618
2010-02-01,0.018422232496273224,0.007775012156875351
2010-03-01,0.005907085683866749,0.00021844309346556222
2010-04-01,0.0013315988375518497,0.0002901636257133287
2010-05-01,0.009597155497596668,0.0008736075400756556
2010-06-01,0.01010384107709454,0.005273760942214785
2010-07-01,0.010256752010559072,0.005422730796952634
2010-08-01,0.014000267269465419,0.0011156495905361035
2010-09-01,0.018030542565844195,0.0007213948404077506
2010-10-01,0.02497522451161085,0.0013874520815739806
2010-11-01,0.0496736166580112,0.02297436137434355
2010-12-01,0.051544957879890003,0.05581531778346279
2011-01-01,0.03978724108804966,0.04698320376305737
2011-02-01,0.04617087933693003,0.052746423479324664
2011-03-01,0.05250235843399502,0.0560552747663398
2011-04-01,0.04768383150977633,0.05202113769869566
2011-05-01,0.05315286475080693,0.05686432441075902
2011-06-01,0.057336522916807714,0.06056258491947368
2011-07-01,0.05655919099552544,0.05842762064039204
2011-08-01,0.060136879569549995,0.062370764677276376
2011-09-01,0.05696511635681344,0.06812765440893087
2011-10-01,0.009037863005423894,0.044798719891889424
2011-11-01,0.03996093863694512,0.011046885606039582
2011-12-01,0.04642747907672175,0.008529173733172406
2012-01-01,0.05110033009013905,0.015894368185203213
2012-02-01,0.0528555751755759,0.00887228881933832
2012-03-01,0.01191638649620696,0.013107066606872074
2012-04-01,0.006881193344425002,0.027550208446093384
2012-05-01,0.002449211665304317,0.011350938939980236
2012-06-01,0.002552993478007176,0.005945843864187912
2012-07-01,0.006112199747402736,0.005857988316488338
2012-08-01,0.0030238017524185355,0.005644159510970562
2012-09-01,0.0026350500605875796,0.007558120211667731
2012-10-01,0.005731854388376578,0.007867502542849215
2012-11-01,0.007800321017437145,0.011100490158503208
2012-12-01,0.012111592645995055,0.011629774720142191
2013-01-01,0.011589630725793049,0.006069178627270296
2013-02-01,0.016522460092143008,0.006468136462320933
2013-03-01,0.04640085144134898,0.01580246466447814
2013-04-01,0.05425154577943421,0.017156258740249664
2013-05-01,0.05942900931573732,0.00988969771743867
2013-06-01,0.055869057562835986,0.008899069373433129
2013-07-01,0.05105528501686613,0.008369841349569437
2013-08-01,0.05580768966605996,0.012010757435964137
2013-09-01,0.04750922625947984,0.012392412078243811
2013-10-01,0.04028848992227127,0.015555246962840543
2013-11-01,0.017416361777062652,0.0012814615779678596
2013-12-01,0.022000905845076857,0.0069762847674658
2014-01-01,0.02927294463429161,0.005263534186777236
2014-02-01,0.014731990716291847,0.009043838046139015
2014-03-01,0.01119029457763667,0.0090286109051076
2014-04-01,0.023722580044310892,0.0282388720366857
2014-05-01,0.017747492842690508,0.023731989746957997
2014-06-01,0.003601327232200167,0.023147569492385972
2014-07-01,0.0027200852966265685,0.046477814534608156
2014-08-01,0.006289814755565051,0.05245250579979074
2014-09-01,0.0057183404705786305,0.0539369879057373
2014-10-01,0.004389024413817503,0.04691308096194112
2014-11-01,0.0047017639360087266,0.04116385239753579
2014-12-01,0.0055171135541734655,0.04664041646384176
2015-01-01,0.008422068527324663,0.09192603073687733
2015-02-01,0.010468151157157683,0.07487188346431577
2015-03-01,8.921616547717599e-06,0.10017075387955501
2015-04-01,0.0005250953049125435,0.1278092514128862
2015-05-01,0.0028242237402932033,0.09371532326592828
2015-06-01,0.004200569771246706,0.09828802832521294
2015-07-01,0.0033215595597003633,0.09245469421666877
2015-08-01,0.003987832530764047,0.09326038341054027
2015-09-01,0.004212884447527195,0.11699542728036362
2015-10-01,0.001754777248588544,0.10544385752691952
2015-11-01,0.005448539943865625,0.12428187062197765
2015-12-01,0.00479543297596515,0.10118964118199461
2016-01-01,0.003268626685715149,0.08894447707225697
2016-02-01,0.006432980324777315,0.11946053429167199
2016-03-01,0.013201379468197593,0.05882878946108236
2016-04-01,0.012917322427089343,0.06073081777574414
2016-05-01,0.049572108935623034,0.02713811755351453
2016-06-01,0.04618701266220838,0.017597244023233895
2016-07-01,0.04587429951149423,0.015009898883413704
2016-08-01,0.042705178428263324,0.01842128121952066
2016-09-01,0.035749442091424014,0.013663404485314808
2016-10-01,0.03414663922918342,0.01368097196702736
2016-11-01,0.042168977599167504,0.017618751741228015
2016-12-01,0.06914955657637785,0.024251942292698683
2017-01-01,0.07186878429068524,0.023467562670820456
2017-02-01,0.07799060000768666,0.02118793256858753
2017-03-01,0.07156046349677288,0.024382846712520372
2017-04-01,0.10545390137617137,0.006155448957038557
2017-05-01,0.11089043850596043,0.01575082180403393
2017-06-01,0.0851155410116224,0.01817271759900811
2017-07-01,0.038979304235597895,0.007424932881384629
2017-08-01,0.03792233988122496,0.005283778082480564
2017-09-01,0.03792121203862044,0.005306776932081491
2017-10-01,0.043550867126626376,0.007429517040071422
2017-11-01,0.051633347831447685,0.0034469317908170137
2017-12-01,0.06976390346741831,0.0014581835351177533
2018-01-01,0.01827759620269025,0.00108015690927444
2018-02-01,0.012056354414185205,0.002515996565278519
2018-03-01,0.01462358759986924,0.0026414261090328987
2018-04-01,0.013864753765013824,0.0035997648920648557
2018-05-01,0.01595169884604306,0.00883124727053903
2018-06-01,0.019066943092406252,0.0139913856184841
2018-07-01,0.019418618225358807,0.01206061261966822
2018-08-01,0.020417871663197106,0.011278116622632782
2018-09-01,0.01950860860866717,0.010130638930119316
2018-10-01,0.015413209699804453,0.010460191192699945
2018-11-01,0.011080212043553642,0.011241072787164592
2018-12-01,3.60885136011623e-05,0.015206023293593055
2019-01-01,0.0017556497435049466,0.009413884446925227
2019-02-01,0.0008463973539311646,0.0009015507966119904
2019-03-01,1.2144599713910378e-06,0.014017585500800943
2019-04-01,0.0020838609483142603,0.017972160161997215
2019-05-01,0.00560756511107349,0.037474851510727915
2019-06-01,0.005609430660446243,0.03893433078197598
2019-07-01,0.005000127033712357,0.04834199598561217
2019-08-01,0.004763641024234603,0.04067948928851267
2019-09-01,0.00710799180054311,0.05960998756849488
2019-10-01,0.006650586668357904,0.04870206490665203
2019-11-01,0.0028833555238481955,0.04223292691958116
2019-12-01,0.0018135153392993466,0.029555337630497766
2020-01-01,0.0016074227898051888,0.020310902955188406
2020-02-01,0.0009975899464950719,0.02347034078507834
2020-03-01,0.00010724990126712934,1.931082410872409e-05
2020-04-01,0.00037756376281859337,0.0003149588795700641
2020-05-01,0.0005406421279841958,0.0043312294412161815
2020-06-01,0.00025420492467149536,0.00764709244715813
2020-07-01,0.0002483250456864798,0.005142816021573088
2020-08-01,0.0004877533370191849,0.0023576768563328705
2020-09-01,7.816265887077115e-06,0.002804531612504911
2020-10-01,3.992483146508699e-05,0.0032156192870927075
2020-11-01,9.925047598321576e-05,0.00313779189993773
2020-12-01,0.0005731596486454857,0.001396324041438494
2021-01-01,0.0005878332918094788,0.0006604397247619045
2021-02-01,0.0009628975756838636,0.0005059655301209341
2021-03-01,0.0003804716955615162,0.00037465846332791937
2021-04-01,0.0007807778337880208,0.00046589955506897953
2021-05-01,0.0007474143493886418,0.00036834009693749003
2021-06-01,0.010178138137067857,0.002757221633425556
2021-07-01,0.0019717281533764117,0.00017419859120460602
2021-08-01,0.0031366409955433786,0.00019437745911932432
2021-09-01,0.0031407032332900066,0.0001846791777124997
2021-10-01,0.003253643129948735,0.00023712666517630783
2021-11-01,0.007869367337169772,0.00023933962794608029
2021-12-01,0.003976608780598644,0.0002399044921958029
2022-01-01,0.0035179653189403737,0.0009874269811711851
2022-02-01,0.004730615195182349,0.002302505871064426
2022-03-01,0.0032900588319266606,0.002834610195114224
2022-04-01,0.0015609277057020657,0.0016528996756667747
2022-05-01,0.0012588279520581067,0.0011849995071134783
2022-06-01,0.000603781161877015,0.0026945200555801825
2022-07-01,0.0003863087308853498,0.002502475414458281
2022-08-01,0.001134035249125021,0.0021813338135500534
2022-09-01,0.0010241672657757932,0.0008300712307630736
2022-10-01,0.0013619583750741852,0.0017301719231746049
2022-11-01,0.0011727359067715995,0.001831289785153073
2022-12-01,0.001222313464014096,0.001582758006049112
2023-01-01,0.0009201272072604678,0.0032042385240050888
2023-02-01,0.0003283070095873272,0.002876924017092157
2023-03-01,0.0011457033091709556,0.05235365575877375
2023-04-01,0.001087980953500306,0.07517954165944093
2023-05-01,0.0013483591738158059,0.010433949172283864
2023-06-01,0.0011754611923864102,0.0010946433010163754
2023-07-01,0.00012913958904886563,0.0038877623591056206
2023-08-01,0.0015497205085610662,0.013309268274641139
2023-09-01,0.00037445079564313717,0.012013620054696495
2023-10-01,0.000565787923923963,0.006755661517450752
2023-11-01,0.00010517729164631987,0.006958746355861505
2023-12-01,0.0001686155433492057,0.0180167518039056
2024-01-01,0.0007806320983933784,0.018799456863589206
2024-02-01,0.001093801730347965,0.01756992548732176
2024-03-01,0.0008524559011403772,0.01777059649549892
2024-04-01,0.0009358651559622942,0.018444130425844082
2024-05-01,0.0009905198679726543,0.006381793598308184
2024-06-01,0.02329506509456593,0.03197280478419636
2024-07-01,0.00767141617114413,0.0015738919429759894
2024-08-01,0.011515844725496155,0.0020976401593453915
2024-09-01,0.009021571822250302,0.0015540692169091997
2024-10-01,0.013330858201304415,3.583609974342877e-05
2024-11-01,0.012833219240817017,3.2666282181579812e-06
2024-12-01,0.018976622139803393,0.004794872788752097
2025-01-01,0.011620432041945941,0.004467721238007557
2025-02-01,0.013180817618043267,0.004597582050252323
2025-03-01,0.016610594941551773,0.01432747358015045
2025-04-01,0.021406031717137033,0.01499249550420878
2025-05-01,0.020899484347489266,0.01578941167647998
